         24506273 function calls (12656933 primitive calls) in 23.992 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 {built-in method posix.listdir}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/modules.py:729(extra_super_categories)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/cffi/model.py:174(build_backend_type)
       50    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/cffi/model.py:12(qualify)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_parser.py:1192(p_direct_xxx_declarator_3)
       19    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/cffi/cparser.py:571(_declare)
      154    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
      137    0.000    0.000    0.000    0.000 {method 'base_ring' of 'sage.structure.category_object.CategoryObject' objects}
      154    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
       25    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:982(find_spec)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/cProfile.py:54(create_stats)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/polynomial/polynomial_quotient_ring.py:1080(is_integral_domain)
      180    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/Crypto/Util/_raw_api.py:160(address_of)
       29    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_parser.py:1485(p_direct_abstract_declarator_3)
       91    0.000    0.000    0.000    0.000 {method 'get' of '_contextvars.ContextVar' objects}
       21    0.000    0.000    0.000    0.000 {method 'load_function' of '_cffi_backend.CLibrary' objects}
       12    0.000    0.000    0.000    0.000 {built-in method _cffi_backend.new_function_type}
       52    0.000    0.000    0.000    0.000 {method 'variable_name' of 'sage.structure.category_object.CategoryObject' objects}
       25    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/polynomial/polynomial_ring_constructor.py:751(_save_in_cache)
       52    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:139(<genexpr>)
       72    0.000    0.000    0.000    0.000 {method 'base_ring' of 'sage.structure.element.Element' objects}
     12/5    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_parser.py:177(getwidth)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_lexer.py:304(t_ppline_FILENAME)
       93    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/homset.py:775(homset_category)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_parser.py:1841(p_constant_1)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/enum.py:695(__call__)
        5    0.000    0.000    0.000    0.000 <frozen os>:711(__getitem__)
       70    0.000    0.000    0.000    0.000 /usr/lib/python3.13/inspect.py:758(getmro)
        6    0.000    0.000    0.000    0.000 {method 'is_zero' of 'sage.structure.element.Element' objects}
       25    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/_distutils_hack/__init__.py:101(find_spec)
       91    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
        5    0.000    0.000    0.000    0.000 {method 'register_coercion' of 'sage.structure.parent.Parent' objects}
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_parser.py:170(_add_identifier)
        9    0.000    0.000    0.000    0.000 {method 'is_prime' of 'sage.rings.integer.Integer' objects}
      122    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_parser.py:508(p_translation_unit_or_empty)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:89(_unpack_uint32)
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:185(_path_isabs)
       59    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/homset.py:1205(domain)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/rings.py:488(is_zero)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_parser.py:1678(p_conditional_expression)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_parser.py:899(p_type_qualifier)
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1370(_find_parent_path_names)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/modules/matrix_morphism.py:96(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/modules/free_module.py:8291(element_class)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/numpy/_core/_ufunc_config.py:459(__call__)
       57    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/cffi/commontypes.py:27(resolve_common_type)
       58    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_lexer.py:72(input)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/left_modules.py:35(super_categories)
       81    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_ast.py:400(__init__)
       81    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       74    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:674(_check_name_wrapper)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1716(path_hook_for_FileFinder)
       39    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/enumerated_sets.py:877(_an_element_from_iterator)
       17    0.000    0.000    0.000    0.000 /usr/lib/python3.13/weakref.py:194(get)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/inspect.py:947(getmodulename)
       22    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_parser.py:260(get)
       58    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/homset.py:1220(codomain)
       31    0.000    0.000    0.000    0.000 <frozen posixpath>:42(_get_sep)
       25    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
       58    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.13/random.py:288(randbytes)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/right_modules.py:35(super_categories)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/finite_rings/integer_mod_ring.py:1123(_element_constructor_)
       54    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
       25    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       14    0.000    0.000    0.000    0.000 {method 'finditer' of 're.Pattern' objects}
       57    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/modules/free_module.py:3436(rank)
       49    0.000    0.000    0.000    0.000 {method 'category' of 'sage.rings.ring.Ring' objects}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/ideal.py:419(__bool__)
       18    0.000    0.000    0.000    0.000 /usr/lib/python3.13/weakref.py:133(__getitem__)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/polynomial/polynomial_ring.py:3481(_implementation_names_impl)
        1    0.000    0.000    0.000    0.000 /home/sergi/projects/postquantic-pot-code/src/context/__init__.py:39(get_context)
       50    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       29    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/polynomial/polynomial_singular_interface.py:381(can_convert_to_singular)
        4    0.000    0.000    0.000    0.000 /home/sergi/projects/postquantic-pot-code/src/ecoin/dilithium.py:48(r)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/Crypto/Util/number.py:1(<module>)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/ply/lex.py:251(input)
       30    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
       39    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/covariant_functorial_construction.py:445(base_category)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_parser.py:371(_escape)
       42    0.000    0.000    0.000    0.000 {built-in method numpy.asarray}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/modules/free_module.py:803(basis_seq)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/modules.py:818(extra_super_categories)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/cffi/api.py:350(from_buffer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/category_with_axiom.py:1809(axiom_of_nested_class)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/numpy/_core/getlimits.py:697(__init__)
       18    0.000    0.000    0.000    0.000 /home/sergi/projects/postquantic-pot-code/src/ecoin/dilithium.py:20(_convert_poly)
       29    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/cffi/api.py:912(FFILibrary)
       11    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/modules/free_module.py:1001(is_exact)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/integral_domains.py:90(_contains_helper)
       42    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/numpy/linalg/_linalg.py:2571(_norm_dispatcher)
       28    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/matrix/matrix_space.py:2359(ncols)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_compiler.py:401(_simple)
       28    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_parser.py:239(__next)
        8    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        5    0.000    0.000    0.000    0.000 <frozen os>:793(encode)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/misc/decorators.py:741(wrapped)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/polynomial/polynomial_quotient_ring_element.py:314(__getitem__)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       28    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/matrix/matrix_space.py:2371(nrows)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1598(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_parser.py:97(closegroup)
       25    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:599(__init__)
       12    0.000    0.000    0.000    0.000 {built-in method sage.cpython.getattr.raw_getattr}
       30    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.13/inspect.py:386(isfunction)
        3    0.000    0.000    0.000    0.000 {method 'gcd' of 'sage.structure.element.PrincipalIdealDomainElement' objects}
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/quotient_ring.py:1180(ngens)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/misc/superseded.py:353(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/polynomial/polynomial_ring.py:499(_implementation_names)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_compiler.py:241(_optimize_charset)
        2    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/misc/sageinspect.py:1861(_sage_getdoc_unformatted)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_parser.py:517(p_translation_unit_1)
        1    0.000    0.000    0.000    0.000 <frozen zipimport>:68(__init__)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_parser.py:175(append)
        1    0.000    0.000    0.000    0.000 {sage.misc.cachefunc.cached_method}
       18    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        5    0.000    0.000    0.000    0.000 {method '_make_weak_references' of 'sage.categories.map.Map' objects}
       20    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_parser.py:163(__len__)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/cffi/model.py:298(__init__)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/cffi/api.py:293(cast)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/category.py:868(_all_super_categories_proper)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_ast.py:851(__init__)
       18    0.000    0.000    0.000    0.000 /home/sergi/projects/postquantic-pot-code/src/ecoin/dilithium.py:121(double_gamma2)
       25    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/pushout.py:4434(<genexpr>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/finite_rings/integer_mod_ring.py:1182(__iter__)
       25    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/rings.py:1381(normalize_arg)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/ast.py:424(visit)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/matrix/matrix_space.py:2106(is_sparse)
       13    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_parser.py:292(tell)
       35    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/Crypto/Util/_raw_api.py:280(release)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/cffi/cparser.py:879(_parse_constant)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_compiler.py:439(_get_literal_prefix)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:758(_validate_hash_pyc)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/category_types.py:92(super_categories)
       10    0.000    0.000    0.000    0.000 {built-in method posix._path_normpath}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/matrix/matrix_space.py:958(is_exact)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_parser.py:1455(p_abstract_declarator_2)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_parser.py:230(__init__)
       29    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
       32    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_ast.py:1014(__init__)
       36    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/modules/free_module.py:5803(is_ambient)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/polynomial/polynomial_quotient_ring.py:698(__ne__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/polynomial/polynomial_ring.py:3332(modulus)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.13/inspect.py:509(iscode)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/modules/free_module.py:1125(zero)
        2    0.000    0.000    0.000    0.000 {method 'nrows' of 'sage.matrix.matrix0.Matrix' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/modules.py:517(extra_super_categories)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/polynomial/polynomial_ring.py:1290(is_exact)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/polynomial/polynomial_ring.py:1308(is_sparse)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/cffi/cparser.py:480(_process_macros)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_parser.py:1687(p_binary_expression)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_parser.py:255(match)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/numpy/_core/getlimits.py:721(max)
       21    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/ideal.py:1316(gen)
        5    0.000    0.000    0.000    0.000 {built-in method _cffi_backend.from_buffer}
        1    0.000    0.000    0.000    0.000 /home/sergi/projects/postquantic-pot-code/src/ecoin/kyber.py:44(r)
        6    0.000    0.000    0.000    0.000 {method 'lstrip' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 /home/sergi/projects/postquantic-pot-code/src/context/context.py:70(rej_sampling_bound)
        1    0.000    0.000    0.000    0.000 /home/sergi/projects/postquantic-pot-code/src/context/__init__.py:22(get_dilithium_context)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:166(basename)
        2    0.000    0.000    0.000    0.000 {method '__copy__' of 'sage.matrix.matrix_generic_dense.Matrix_generic_dense' objects}
        4    0.000    0.000    0.000    0.000 {method 'set' of 'sage.modules.free_module_element.FreeModuleElement' objects}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_parser.py:85(opengroup)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/misc/functional.py:1896(sqrt)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_parser.py:1645(p_assignment_expression)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/finite_rings/integer_mod_ring.py:1086(order)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_ast.py:655(__init__)
       15    0.000    0.000    0.000    0.000 <frozen _collections_abc>:345(__subclasshook__)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_parser.py:82(groups)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/Crypto/Util/_raw_api.py:318(is_buffer)
       27    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:169(_path_isdir)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/modules.py:738(base_ring)
       16    0.000    0.000    0.000    0.000 {method 'variable_names' of 'sage.structure.category_object.CategoryObject' objects}
       23    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/category_with_axiom.py:2133(extra_super_categories)
       13    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        9    0.000    0.000    0.000    0.000 {function FreeModule_ambient._coerce_map_from_ at 0x7fdb4413f920}
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/enum.py:1587(_get_value)
        9    0.000    0.000    0.000    0.000 {method '_is_coercion_cached' of 'sage.structure.parent.Parent' objects}
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_lexer.py:311(t_ppline_LINE_NUMBER)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_compiler.py:410(_generate_overlap_table)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_parser.py:208(_get_yacc_lookahead_token)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_parser.py:448(_uniq)
       25    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
       30    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/Crypto/Util/py3compat.py:130(bord)
        4    0.000    0.000    0.000    0.000 {built-in method math.log}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_compiler.py:573(isstring)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_ast.py:833(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/Crypto/Cipher/_mode_ctr.py:60(CtrMode)
       16    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       13    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/Crypto/Cipher/_mode_eax.py:51(EaxMode)
        2    0.000    0.000    0.000    0.000 {built-in method _cffi_backend.new_primitive_type}
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/principal_ideal_domains.py:257(_ideal_class_)
        5    0.000    0.000    0.000    0.000 {method 'intersection' of 'set' objects}
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/ideal.py:625(gens)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/polynomial/polynomial_quotient_ring.py:804(base_ring)
        3    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_parser.py:1752(p_postfix_expression_1)
        5    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       12    0.000    0.000    0.000    0.000 {method '_is_category_initialized' of 'sage.structure.category_object.CategoryObject' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _cffi_backend.new_array_type}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_parser.py:1791(p_primary_expression_2)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/inspect.py:1748(currentframe)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1184(__init__)
       16    0.000    0.000    0.000    0.000 /home/sergi/projects/postquantic-pot-code/src/ajtai/__init__.py:113(<lambda>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_parser.py:1713(p_cast_expression_1)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/modules/quotient_module.py:34(QuotientModule_free_ambient)
        1    0.000    0.000    0.000    0.000 {built-in method _cffi_backend.new_pointer_type}
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/Crypto/Util/py3compat.py:157(is_native_int)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/cffi/cparser.py:148(_warn_for_string_literal)
        5    0.000    0.000    0.000    0.000 {built-in method _cffi_backend.cast}
       10    0.000    0.000    0.000    0.000 {method 'category' of 'sage.structure.parent.Parent' objects}
        7    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 /home/sergi/projects/postquantic-pot-code/src/context/__init__.py:8(get_kyber_context)
       15    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/polynomial/polynomial_ring.py:1374(ngens)
        7    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_parser.py:1721(p_unary_expression_1)
       11    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/commutative_rings.py:123(is_commutative)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/quotient_ring.py:963(cover_ring)
        7    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_parser.py:112(__init__)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.13/collections/__init__.py:432(<genexpr>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_parser.py:954(fix_flags)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/modules/submodule.py:44(Submodule_free_ambient)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/misc/defaults.py:25(variable_names)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/homsets.py:220(super_categories)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/modules/quotient_module.py:305(FreeModule_ambient_field_quotient)
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1307(__init__)
        7    0.000    0.000    0.000    0.000 {method 'is_unit' of 'sage.rings.finite_rings.integer_mod.IntegerMod_int' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/Crypto/Hash/BLAKE2s.py:58(BLAKE2s_Hash)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/finite_rings/integer_mod_ring.py:1026(characteristic)
       10    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_parser.py:1460(p_abstract_declarator_3)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1209(get_filename)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/re/_compiler.py:214(_compile_charset)
       11    0.000    0.000    0.000    0.000 /usr/lib/python3.13/copy.py:103(_copy_immutable)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/Crypto/Hash/CMAC.py:41(CMAC)
        3    0.000    0.000    0.000    0.000 {method '_lmul_' of 'sage.structure.element.ModuleElement' objects}
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1017(create_module)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_lexer.py:67(reset_lineno)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/ply/yacc.py:234(__init__)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/cffi/cparser.py:50(_get_parser)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/sets_cat.py:1451(construction)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/Crypto/Cipher/_mode_ecb.py:51(EcbMode)
        6    0.000    0.000    0.000    0.000 {method 'is_zero' of 'sage.rings.polynomial.polynomial_zmod_flint.Polynomial_template' objects}
        4    0.000    0.000    0.000    0.000 {method '__copy__' of 'sage.modules.free_module_element.FreeModuleElement_generic_dense' objects}
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/bimodules.py:132(left_base_ring)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/Crypto/Cipher/_mode_cbc.py:63(CbcMode)
        5    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/functools.py:66(wraps)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/rings/polynomial/ideal.py:23(Ideal_1poly_field)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/finite_sets.py:44(is_finite)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/categories/vector_spaces.py:119(base_field)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/sage/misc/abstract_method.py:202(__get__)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.13/site-packages/pycparser/c_ast.py:587(__init__)
